6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01
6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01
6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01
6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01
6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01
6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01
6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01
6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01
6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01
6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01
6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01
6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01
6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01
6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01
6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01
6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01
6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01
6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01
6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01
6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01
6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01
6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01
6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01
6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;7.520000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01
6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;7.520000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01
6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01
6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01;6.620000000000000284e+01
